Date,P,D,E,CPI,Fraction,Rate GS10,Price,Dividend, Price ,Earnings, Earnings ,CAPE,,TR CAPE,,Yield,Returns,Returns,Real Return,Real Return,Returns
1967-09,95.81,2.92,5.3,33.6,1967.71,5.3,922.21,28.11,"126,233.05",51.01,"6,982.94",22.22,,25.58,,0.93%,0.99,11.83,-2.41%,-0.72%,-10.70%
1967-10,95.66,2.92,5.31,33.7,1967.79,5.48,918.03,28.02,"125,981.08",50.96,"6,993.10",22.07,,25.4,,0.81%,0.98,11.68,-2.64%,-0.69%,-10.95%
1967-11,92.66,2.92,5.32,33.8,1967.87,5.75,886.61,27.94,"121,988.66",50.9,"7,003.88",21.26,,24.46,,0.71%,1.01,11.46,-2.28%,-0.53%,-10.75%
1967-12,95.3,2.92,5.33,33.9,1967.96,5.7,909.18,27.86,"125,413.57",50.85,"7,014.21",21.75,,25.02,,0.68%,1.02,11.53,-2.59%,-0.63%,-10.96%
1968-01,95.04,2.93,5.37,34.1,1968.04,5.53,901.38,27.79,"124,657.30",50.9,"7,039.08",21.51,,24.74,,0.89%,1,11.66,-2.93%,-0.93%,-2.00%
1968-02,90.75,2.94,5.4,34.2,1968.12,5.56,858.18,27.8,"119,002.77",51.1,"7,085.52",20.42,,23.49,,1.14%,0.99,11.66,-2.63%,-0.97%,-10.66%
1968-03,89.09,2.95,5.44,34.3,1968.21,5.74,840.03,27.82,"116,806.80",51.29,"7,132.44",19.93,,22.92,,1.04%,1.01,11.52,-2.50%,-0.87%,-10.63%
1968-04,95.67,2.96,5.48,34.4,1968.29,5.64,899.45,27.86,"125,392.10",51.55,"7,186.85",21.28,,24.47,,0.82%,0.99,11.63,-2.81%,-10.05%,-10.76%
1968-05,97.87,2.98,5.53,34.5,1968.37,5.87,917.46,27.9,"128,227.95",51.81,"7,240.97",21.63,,24.87,,0.54%,1.02,11.45,-2.60%,-10.05%,-10.54%
1968-06,100.5,2.99,5.57,34.7,1968.46,5.72,936.69,27.87,"131,239.38",51.91,"7,273.67",22,,25.3,,0.67%,1.02,11.57,-2.86%,-10.27%,-10.59%
1968-07,100.3,3,5.6,34.9,1968.54,5.5,929.47,27.83,"130,552.57",51.89,"7,289.08",21.75,,25.01,,0.97%,1.01,11.75,-2.89%,-10.54%,-10.35%
1968-08,98.11,3.02,5.63,35,1968.62,5.42,906.57,27.88,"127,663.44",52.02,"7,325.91",21.14,,24.3,,1.24%,1,11.84,-2.03%,-10.45%,-0.58%
1968-09,101.3,3.03,5.66,35.1,1968.71,5.46,933.38,27.92,"131,766.44",52.15,"7,362.27",21.68,,24.92,,1.12%,1,11.82,-2.37%,-10.44%,-0.93%
1968-10,103.8,3.04,5.69,35.3,1968.79,5.58,951,27.88,"134,581.37",52.16,"7,381.66",22,,25.29,,0.99%,1,11.7,-2.94%,-10.51%,-10.43%
1968-11,105.4,3.06,5.73,35.4,1968.87,5.7,962.93,27.93,"136,599.13",52.32,"7,421.80",22.2,,25.51,,0.82%,0.98,11.62,-3.66%,-10.52%,-2.15%
1968-12,106.5,3.07,5.76,35.5,1968.96,6.03,970.24,27.97,"137,966.56",52.47,"7,461.85",22.28,,25.6,,0.54%,1,11.35,-3.62%,-10.39%,-2.23%
1969-01,102,3.08,5.78,35.6,1969.04,6.04,926.63,27.98,"132,097.39",52.51,"7,485.52",21.19,,24.36,,0.75%,0.99,11.37,-2.89%,-10.48%,-10.41%
1969-02,101.5,3.09,5.8,35.8,1969.12,6.19,916.94,27.91,"131,047.11",52.4,"7,488.41",20.9,,24.02,,0.76%,1,11.24,-3.03%,-10.40%,-10.62%
1969-03,99.3,3.1,5.82,36.1,1969.21,6.3,889.61,27.77,"127,472.02",52.14,"7,471.17",20.2,,23.22,,0.90%,1.01,11.11,-2.63%,-10.33%,-10.30%
1969-04,101.3,3.11,5.83,36.3,1969.29,6.17,902.53,27.71,"129,653.82",51.91,"7,457.55",20.43,,23.48,,1.00%,0.99,11.22,-2.67%,-10.50%,-10.17%
1969-05,104.6,3.12,5.83,36.4,1969.37,6.32,929.37,27.72,"133,841.55",51.83,"7,464.07",20.97,,24.11,,0.75%,0.99,11.12,-3.29%,-10.51%,-10.78%
1969-06,99.14,3.13,5.84,36.6,1969.46,6.57,876.04,27.66,"126,493.91",51.6,"7,451.33",19.71,,22.66,,0.82%,0.99,10.92,-2.62%,-10.14%,-10.47%
1969-07,94.71,3.14,5.86,36.8,1969.54,6.72,832.35,27.57,"120,516.57",51.47,"7,452.49",18.68,,21.48,,0.97%,1.01,10.8,-2.11%,-10.10%,-10.02%
1969-08,94.18,3.14,5.87,37,1969.62,6.69,823.22,27.48,"119,525.87",51.34,"7,453.97",18.43,,21.19,,1.13%,0.97,10.82,-10.64%,-10.19%,-0.45%
1969-09,94.51,3.15,5.89,37.1,1969.71,7.16,823.88,27.46,"119,953.63",51.35,"7,475.68",18.4,,21.16,,0.66%,1.01,10.49,-10.63%,-10.11%,-0.52%
1969-10,95.52,3.15,5.85,37.3,1969.79,7.1,828.22,27.34,"120,917.21",50.75,"7,409.64",18.45,,21.22,,0.73%,1,10.55,-2.13%,-10.77%,-0.36%
1969-11,96.21,3.16,5.82,37.5,1969.87,7.14,829.75,27.22,"121,472.34",50.17,"7,343.98",18.44,,21.22,,0.75%,0.97,10.52,-2.29%,-10.96%,-0.33%
1969-12,91.11,3.16,5.78,37.7,1969.96,7.65,781.6,27.11,"114,753.67",49.58,"7,279.95",17.33,,19.95,,0.64%,1,10.16,-10.41%,-10.48%,0.06%
1970-01,90.31,3.16,5.73,37.8,1970.04,7.79,772.68,27.07,"113,776.29",49.03,"7,218.89",17.09,,19.68,,0.64%,1.05,10.1,-10.15%,-10.72%,0.57%
1970-02,87.16,3.17,5.68,38,1970.12,7.24,741.81,26.95,"109,560.56",48.34,"7,139.79",16.37,,18.87,,1.47%,1.02,10.5,-0.49%,-3.08%,2.59%
1970-03,88.65,3.17,5.63,38.2,1970.21,7.07,750.54,26.84,"111,180.40",47.67,"7,060.86",16.53,,19.06,,1.63%,0.98,10.63,-10.69%,-3.43%,1.75%
1970-04,85.95,3.17,5.59,38.5,1970.29,7.39,722.01,26.66,"107,283.31",46.99,"6,981.63",15.87,,18.31,,1.61%,0.97,10.38,-10.56%,-2.50%,0.94%
1970-05,76.06,3.18,5.56,38.6,1970.37,7.91,637.27,26.62,"95,022.17",46.56,"6,941.98",13.98,,16.15,,1.97%,1.01,10.04,0.03%,-10.43%,1.47%
1970-06,75.59,3.18,5.52,38.8,1970.46,7.84,630.07,26.51,"94,277.58",46.01,"6,884.67",13.8,,15.96,,2.15%,1.03,10.11,0.67%,-10.28%,1.94%
1970-07,75.72,3.18,5.47,39,1970.54,7.46,627.92,26.4,"94,284.57",45.33,"6,806.96",13.73,,15.89,,2.62%,1,10.39,1.16%,-10.76%,2.91%
1970-08,77.92,3.19,5.41,39,1970.62,7.53,646.16,26.43,"97,354.62",44.89,"6,763.51",14.1,,16.34,,2.36%,1.02,10.4,1.11%,-2.26%,3.37%
1970-09,82.58,3.19,5.36,39.2,1970.71,7.39,681.31,26.32,"102,980.93",44.22,"6,684.16",14.84,,17.22,,2.20%,1.01,10.51,0.74%,-2.60%,3.34%
1970-10,84.37,3.17,5.28,39.4,1970.79,7.33,692.55,26.05,"105,007.17",43.37,"6,575.65",15.06,,17.49,,2.14%,1.04,10.57,0.78%,-2.78%,3.56%
1970-11,84.28,3.16,5.21,39.6,1970.87,6.84,688.31,25.78,"104,691.12",42.52,"6,467.63",14.95,,17.37,,2.73%,1.04,10.95,1.18%,-3.63%,4.81%
1970-12,90.05,3.14,5.13,39.8,1970.96,6.39,731.74,25.52,"111,619.82",41.69,"6,358.80",15.87,,18.45,,2.85%,1.02,11.32,0.32%,-4.02%,4.33%
1971-01,93.49,3.13,5.16,39.8,1971.04,6.24,759.7,25.43,"116,207.12",41.93,"6,413.83",16.46,,19.15,,2.77%,1.01,11.5,-0.17%,-4.01%,3.84%
1971-02,97.11,3.12,5.19,39.9,1971.12,6.11,787.13,25.29,"120,726.58",42.07,"6,452.18",17.03,,19.82,,2.72%,1.04,11.64,-0.96%,-4.45%,3.49%
1971-03,99.6,3.11,5.22,40,1971.21,5.7,805.3,25.15,"123,833.97",42.21,"6,490.09",17.4,,20.26,,3.03%,0.99,12.03,-0.88%,-4.69%,3.82%
1971-04,103,3.11,5.25,40.1,1971.29,5.83,830.71,25.06,"128,062.96",42.37,"6,531.62",17.92,,20.88,,2.76%,0.96,11.94,-10.15%,-4.87%,3.72%
1971-05,101.6,3.1,5.29,40.3,1971.37,6.39,815.35,24.9,"126,015.33",42.43,"6,557.10",17.56,,20.46,,2.37%,1,11.46,-10.23%,-4.65%,3.42%
1971-06,99.72,3.1,5.32,40.6,1971.46,6.52,794.35,24.69,"123,087.68",42.38,"6,566.65",17.08,,19.91,,2.47%,0.99,11.32,-10.00%,-4.19%,3.20%
1971-07,99,3.1,5.36,40.7,1971.54,6.73,786.68,24.61,"122,216.46",42.57,"6,612.86",16.89,,19.69,,2.29%,1.02,11.19,-10.24%,-4.49%,3.25%
1971-08,97.24,3.09,5.39,40.8,1971.62,6.58,770.8,24.52,"120,066.95",42.75,"6,659.41",16.52,,19.27,,2.63%,1.04,11.34,-10.06%,-4.91%,3.85%
1971-09,99.4,3.09,5.43,40.8,1971.71,6.14,787.92,24.49,"123,051.95",43.04,"6,722.05",16.86,,19.67,,2.91%,1.02,11.77,-2.25%,-5.42%,3.17%
1971-10,97.29,3.08,5.52,40.9,1971.79,5.93,769.31,24.38,"120,462.71",43.65,"6,834.76",16.43,,19.18,,3.30%,1.01,11.99,-10.89%,-5.41%,3.52%
1971-11,92.78,3.08,5.61,40.9,1971.87,5.81,733.65,24.33,"115,195.97",44.36,"6,965.40",15.64,,18.27,,3.73%,1,12.16,-10.19%,-4.59%,3.40%
1971-12,99.17,3.07,5.7,41.1,1971.96,5.93,780.36,24.16,"122,846.74",44.85,"7,060.87",16.6,,19.41,,3.29%,1,12.05,-10.74%,-4.60%,2.86%
1972-01,103.3,3.07,5.74,41.1,1972.04,5.95,812.86,24.16,"128,279.69",45.14,"7,123.89",17.26,,20.18,,3.04%,1,12.09,-2.67%,-4.99%,2.32%
1972-02,105.2,3.07,5.77,41.3,1972.12,6.08,823.8,24.04,"130,322.67",45.21,"7,152.05",17.46,,20.42,,2.86%,1.01,11.98,-3.04%,-4.74%,1.69%
1972-03,107.7,3.07,5.81,41.4,1972.21,6.07,841.34,23.98,"133,413.58",45.39,"7,197.15",17.81,,20.82,,2.79%,1,12.02,-3.53%,-4.36%,0.83%
1972-04,108.8,3.07,5.86,41.5,1972.29,6.19,847.89,23.92,"134,767.60",45.69,"7,262.75",17.92,,20.95,,2.62%,1.01,11.94,-3.15%,-4.24%,1.08%
1972-05,107.7,3.07,5.92,41.6,1972.37,6.13,837.3,23.87,"133,400.50",46,"7,328.57",17.66,,20.65,,2.79%,1.01,12.03,-3.09%,-4.16%,1.07%
1972-06,108,3.07,5.97,41.7,1972.46,6.11,837.62,23.81,"133,767.42",46.3,"7,394.37",17.64,,20.63,,2.84%,1.01,12.08,-3.76%,-4.55%,0.80%
1972-07,107.2,3.07,6.03,41.9,1972.54,6.11,827.44,23.72,"132,458.47",46.52,"7,446.67",17.4,,20.35,,2.93%,1,12.08,-3.69%,-4.32%,0.63%
1972-08,111,3.08,6.08,42,1972.62,6.21,854.74,23.69,"137,143.32",46.84,"7,516.11",17.94,,20.98,,2.68%,0.98,12.02,-3.97%,-3.72%,-0.24%
1972-09,109.4,3.08,6.14,42.1,1972.71,6.55,840.41,23.66,"135,161.78",47.17,"7,585.86",17.61,,20.6,,2.44%,1.01,11.76,-2.74%,-3.04%,0.30%
1972-10,109.6,3.1,6.23,42.3,1972.79,6.48,837.97,23.73,"135,086.64",47.66,"7,682.84",17.53,,20.5,,2.58%,1.02,11.83,-10.94%,-2.23%,0.29%
1972-11,115.1,3.13,6.33,42.4,1972.87,6.28,877.94,23.85,"141,851.43",48.26,"7,797.11",18.34,,21.44,,2.56%,1,12.04,-10.96%,-2.08%,0.12%
1972-12,117.5,3.15,6.42,42.5,1972.96,6.36,894.14,23.97,"144,791.25",48.85,"7,911.15",18.65,,21.8,,2.41%,1,12,-10.99%,-10.92%,-0.07%
1973-01,118.4,3.16,6.55,42.6,1973.04,6.46,898.88,23.96,"145,881.20",49.7,"8,066.18",18.71,,21.87,,2.32%,0.99,11.95,-10.71%,-10.76%,0.05%
1973-02,114.2,3.16,6.67,42.9,1973.12,6.64,860.93,23.85,"140,044.92",50.31,"8,183.59",17.89,,20.91,,2.45%,1,11.78,-10.11%,-10.70%,0.59%
1973-03,112.4,3.17,6.8,43.3,1973.21,6.71,839.53,23.68,"136,885.19",50.79,"8,281.31",17.41,,20.35,,2.60%,1.01,11.67,-0.51%,-10.40%,0.89%
1973-04,110.3,3.19,6.94,43.6,1973.29,6.67,818.18,23.64,"133,724.63",51.5,"8,417.90",16.94,,19.79,,2.87%,0.99,11.69,0.07%,-10.33%,1.40%
1973-05,107.2,3.2,7.09,43.9,1973.37,6.85,789.75,23.6,"129,399.55",52.21,"8,554.22",16.31,,19.06,,2.99%,1,11.53,0.77%,-10.15%,1.92%
1973-06,104.8,3.22,7.23,44.2,1973.46,6.9,766.83,23.56,"125,965.64",52.9,"8,690.19",15.81,,18.47,,3.17%,0.99,11.47,1.19%,-10.34%,2.52%
1973-07,105.8,3.24,7.38,44.3,1973.54,7.13,772.4,23.63,"127,204.00",53.9,"8,877.02",15.89,,18.57,,2.90%,0.99,11.32,1.12%,-10.47%,2.59%
1973-08,103.8,3.25,7.54,45.1,1973.62,7.4,744.35,23.33,"122,905.83",54.05,"8,923.90",15.28,,17.85,,3.07%,1.03,10.98,1.19%,-10.37%,2.56%
1973-09,105.6,3.27,7.69,45.2,1973.71,7.09,755.58,23.4,"125,082.46",55.02,"9,108.75",15.48,,18.08,,3.32%,1.03,11.26,1.29%,-10.46%,2.76%
1973-10,109.8,3.31,7.85,45.6,1973.79,6.79,778.75,23.45,"129,240.00",55.65,"9,235.92",15.91,,18.59,,3.50%,1.01,11.47,1.00%,-10.52%,2.51%
1973-11,102,3.34,8,45.9,1973.87,6.73,718.7,23.56,"119,600.12",56.39,"9,384.31",14.65,,17.12,,4.17%,1,11.51,1.65%,-10.56%,3.21%
1973-12,94.78,3.38,8.16,46.2,1973.96,6.74,663.49,23.66,"110,740.78",57.12,"9,534.13",13.49,,15.77,,4.78%,0.99,11.49,2.41%,-10.54%,3.95%
1974-01,96.11,3.4,8.23,46.6,1974.04,6.99,667.02,23.6,"111,659.05",57.09,"9,557.61",13.53,,15.82,,4.59%,1.01,11.25,2.42%,-10.20%,3.62%
1974-02,93.45,3.42,8.29,47.2,1974.12,6.96,640.32,23.43,"107,515.49",56.83,"9,541.59",12.96,,15.15,,5.09%,0.99,11.2,2.22%,-10.20%,3.43%
1974-03,97.44,3.44,8.36,47.8,1974.21,7.21,659.28,23.27,"111,024.53",56.56,"9,525.50",13.31,,15.57,,4.76%,0.99,10.93,1.92%,-10.15%,3.08%
1974-04,92.46,3.46,8.49,48,1974.29,7.51,622.97,23.31,"105,238.45",57.18,"9,659.57",12.55,,14.69,,4.96%,1,10.72,2.47%,-10.08%,3.55%
1974-05,89.67,3.48,8.61,48.6,1974.37,7.58,596.72,23.16,"101,128.82",57.32,"9,714.02",12,,14.05,,5.39%,1.01,10.6,2.82%,-10.33%,4.15%
1974-06,89.79,3.5,8.74,49,1974.46,7.54,592.64,23.1,"100,763.76",57.69,"9,808.17",11.89,,13.93,,5.56%,0.99,10.61,2.64%,-10.33%,3.97%
1974-07,79.31,3.53,8.86,49.4,1974.54,7.81,519.23,23.11,"88,609.72",58.03,"9,902.62",10.39,,12.19,,6.55%,0.99,10.4,3.83%,-0.95%,4.78%
1974-08,76.03,3.56,8.99,50,1974.62,8.04,491.78,23.03,"84,253.24",58.13,"9,958.65",9.82,,11.53,,7.04%,1.01,10.18,5.24%,-0.32%,5.56%
1974-09,68.12,3.59,9.11,50.6,1974.71,8.04,435.39,22.95,"74,920.20",58.23,"10,019.42",8.68,,10.21,,8.47%,1.02,10.12,6.58%,-0.10%,6.68%
1974-10,69.44,3.59,9.04,51.1,1974.79,7.9,439.49,22.74,"75,950.80",57.19,"9,883.96",8.74,,10.3,,8.63%,1.02,10.19,6.36%,0.11%,6.25%
1974-11,71.74,3.6,8.96,51.5,1974.87,7.68,450.52,22.59,"78,182.29",56.29,"9,768.24",8.95,,10.55,,8.63%,1.02,10.33,6.19%,0.42%,5.77%
1974-12,67.07,3.6,8.89,51.9,1974.96,7.43,417.94,22.43,"72,854.00",55.4,"9,656.66",8.29,,9.79,,9.85%,1,10.49,6.87%,0.39%,6.47%
1975-01,72.56,3.62,8.74,52.1,1975.04,7.5,450.42,22.49,"78,841.61",54.27,"9,500.25",8.92,,10.55,,8.97%,1.01,10.47,6.49%,0.57%,5.93%
1975-02,80.1,3.65,8.6,52.5,1975.12,7.39,493.44,22.46,"86,698.92",52.96,"9,304.89",9.76,,11.56,,8.20%,0.98,10.53,6.03%,0.47%,5.56%
1975-03,83.78,3.67,8.45,52.7,1975.21,7.73,514.15,22.52,"90,667.72",51.86,"9,144.69",10.16,,12.04,,7.46%,0.97,10.31,5.47%,0.54%,4.93%
1975-04,84.72,3.68,8.29,52.9,1975.29,8.23,517.95,22.52,"91,669.29",50.66,"8,966.40",10.23,,12.13,,6.90%,1.02,9.99,5.41%,1.16%,4.25%
1975-05,90.1,3.7,8.12,53.2,1975.37,8.06,547.74,22.47,"97,272.28",49.38,"8,769.98",10.82,,12.84,,6.60%,1.02,10.12,5.03%,1.44%,3.59%
1975-06,92.4,3.71,7.96,53.6,1975.46,7.86,557.53,22.39,"99,342.21",48.03,"8,558.05",11.01,,13.07,,6.65%,0.99,10.25,5.04%,1.80%,3.24%
1975-07,92.49,3.71,7.89,54.2,1975.54,8.06,551.89,22.14,"98,666.88",47.1,"8,420.48",10.9,,12.95,,6.66%,0.98,10.06,5.33%,1.96%,3.37%
1975-08,85.71,3.71,7.83,54.3,1975.62,8.4,510.49,22.1,"91,594.91",46.62,"8,364.05",10.09,,12,,7.07%,1,9.88,5.90%,2.20%,3.70%
1975-09,84.67,3.71,7.76,54.6,1975.71,8.43,501.53,21.98,"90,314.92",45.96,"8,277.36",9.92,,11.81,,7.27%,1.03,9.88,5.81%,2.24%,3.58%
1975-10,88.57,3.7,7.83,54.9,1975.79,8.14,521.76,21.8,"94,285.76",46.11,"8,331.76",10.33,,12.3,,7.19%,1.01,10.09,5.48%,2.15%,3.32%
1975-11,90.07,3.69,7.89,55.3,1975.87,8.05,526.76,21.58,"95,514.00",46.16,"8,370.42",10.44,,12.44,,7.25%,1.01,10.14,5.97%,2.45%,3.52%
1975-12,88.7,3.68,7.96,55.5,1975.96,8,516.88,21.44,"94,046.26",46.39,"8,439.78",10.25,,12.23,,7.48%,1.02,10.21,6.65%,2.77%,3.88%
1976-01,96.86,3.68,8.19,55.6,1976.04,7.74,563.41,21.43,"102,838.24",47.66,"8,699.03",11.19,,13.34,,6.95%,1,10.44,5.76%,2.64%,3.12%
1976-02,100.6,3.69,8.43,55.8,1976.12,7.79,583.07,21.37,"106,751.27",48.84,"8,941.93",11.59,,13.83,,6.56%,1.01,10.43,5.98%,3.08%,2.90%
1976-03,101.1,3.69,8.66,55.9,1976.21,7.73,584.92,21.35,"107,415.64",50.1,"9,200.98",11.63,,13.88,,6.57%,1.02,10.53,6.60%,3.74%,2.86%
1976-04,101.9,3.71,8.86,56.1,1976.29,7.56,587.45,21.41,"108,207.24",51.06,"9,404.87",11.69,,13.95,,6.67%,0.98,10.68,6.83%,4.02%,2.81%
1976-05,101.2,3.74,9.05,56.5,1976.37,7.9,579.28,21.39,"107,031.43",51.82,"9,575.01",11.53,,13.76,,6.52%,1.01,10.42,6.97%,4.01%,2.96%
1976-06,101.8,3.76,9.25,56.8,1976.46,7.86,579.64,21.41,"107,426.99",52.67,"9,761.29",11.54,,13.78,,6.58%,1.01,10.47,7.20%,3.91%,3.29%
1976-07,104.2,3.79,9.35,57.1,1976.54,7.83,590.19,21.47,"109,713.46",52.96,"9,844.73",11.76,,14.03,,6.47%,1.01,10.5,6.78%,4.30%,2.47%
1976-08,103.3,3.82,9.45,57.4,1976.62,7.77,582.03,21.52,"108,530.81",53.24,"9,928.52",11.6,,13.84,,6.64%,1.02,10.56,7.12%,4.39%,2.73%
1976-09,105.5,3.85,9.55,57.6,1976.71,7.59,592.36,21.62,"110,793.25",53.62,"10,029.15",11.81,,14.09,,6.71%,1.02,10.72,6.58%,4.04%,2.54%
1976-10,101.9,3.92,9.67,57.9,1976.79,7.41,569.18,21.88,"106,799.14",54.01,"10,134.91",11.35,,13.54,,7.22%,1.01,10.87,6.95%,3.97%,2.99%
1976-11,101.2,3.98,9.79,58,1976.87,7.29,564.3,22.21,"106,229.92",54.59,"10,276.59",11.25,,13.43,,7.43%,1.04,11.01,7.37%,4.02%,3.36%
1976-12,104.7,4.05,9.91,58.2,1976.96,6.87,581.81,22.51,"109,879.26",55.07,"10,400.22",11.6,,13.85,,7.62%,0.98,11.37,7.18%,3.84%,3.35%
1977-01,103.8,4.1,9.97,58.5,1977.04,7.21,573.85,22.65,"108,732.54",55.1,"10,440.28",11.44,,13.66,,7.46%,0.99,11.1,7.92%,4.10%,3.82%
1977-02,101,4.14,10.02,59.1,1977.12,7.39,552.7,22.67,"105,083.39",54.85,"10,428.54",11.01,,13.15,,7.72%,1,10.92,8.93%,4.18%,4.76%
1977-03,100.6,4.19,10.08,59.5,1977.21,7.46,546.81,22.77,"104,324.42",54.79,"10,453.18",10.9,,13.02,,7.79%,1.01,10.86,9.43%,4.25%,5.18%
1977-04,99.05,4.25,10.19,60,1977.29,7.37,533.9,22.89,"102,224.99",54.94,"10,520.04",10.64,,12.71,,8.16%,1,10.9,9.50%,3.66%,5.85%
1977-05,98.76,4.3,10.31,60.3,1977.37,7.46,529.69,23.08,"101,786.87",55.28,"10,622.59",10.55,,12.61,,8.17%,1.02,10.84,9.53%,3.33%,6.20%
1977-06,99.29,4.36,10.42,60.7,1977.46,7.28,529.02,23.23,"102,030.76",55.52,"10,707.63",10.53,,12.6,,8.40%,1,10.98,9.95%,3.39%,6.56%
1977-07,100.2,4.41,10.52,61,1977.54,7.33,531.25,23.36,"102,834.99",55.76,"10,793.26",10.57,,12.65,,8.34%,1,10.95,10.17%,3.42%,6.75%
1977-08,97.75,4.45,10.61,61.2,1977.62,7.4,516.56,23.53,"100,372.34",56.09,"10,898.02",10.27,,12.3,,8.55%,1.01,10.93,11.07%,3.25%,7.82%
1977-09,96.23,4.5,10.71,61.4,1977.71,7.34,506.87,23.7,"98,873.51",56.41,"11,004.21",10.07,,12.07,,8.81%,0.99,11.01,10.84%,2.75%,8.09%
1977-10,93.74,4.56,10.77,61.6,1977.79,7.52,492.16,23.92,"96,391.28",56.54,"11,074.61",9.77,,11.72,,8.94%,1,10.9,9.70%,2.84%,6.86%
1977-11,94.28,4.61,10.83,61.9,1977.87,7.58,492.59,24.1,"96,870.10",56.58,"11,127.53",9.77,,11.72,,8.90%,1,10.87,8.21%,3.38%,4.83%
1977-12,93.82,4.67,10.89,62.1,1977.96,7.69,488.61,24.32,"96,485.58",56.71,"11,199.40",9.68,,11.63,,8.88%,0.99,10.82,8.10%,3.41%,4.69%
1978-01,90.25,4.71,10.9,62.5,1978.04,7.96,467.01,24.39,"92,621.49",56.4,"11,186.42",9.24,,11.12,,9.11%,1,10.62,8.97%,3.87%,5.10%
1978-02,88.98,4.76,10.91,62.9,1978.12,8.03,457.51,24.46,"91,141.62",56.1,"11,175.04",9.05,,10.89,,9.31%,1.01,10.57,9.48%,4.28%,5.19%
1978-03,88.82,4.8,10.92,63.4,1978.21,8.04,453.08,24.49,"90,666.73",55.7,"11,147.05",8.95,,10.79,,9.47%,1,10.55,9.84%,4.22%,5.62%
1978-04,92.71,4.84,11.02,63.9,1978.29,8.15,469.23,24.48,"94,305.31",55.79,"11,212.98",9.26,,11.18,,9.03%,0.99,10.46,9.25%,4.08%,5.17%
1978-05,97.41,4.87,11.13,64.5,1978.37,8.35,488.43,24.44,"98,573.71",55.79,"11,259.63",9.63,,11.64,,8.49%,1,10.3,8.49%,4.04%,4.45%
1978-06,97.66,4.91,11.23,65.2,1978.46,8.46,484.43,24.36,"98,175.28",55.7,"11,289.25",9.55,,11.55,,8.52%,1,10.18,9.12%,4.30%,4.82%
1978-07,97.19,4.95,11.34,65.7,1978.54,8.64,478.43,24.35,"97,370.49",55.84,"11,364.37",9.43,,11.41,,8.50%,1.02,10.05,9.13%,4.37%,4.76%
1978-08,103.9,4.98,11.46,66,1978.62,8.41,509.13,24.42,"104,033.96",56.14,"11,471.47",10.02,,12.14,,8.11%,1.01,10.23,8.18%,4.09%,4.09%
1978-09,103.9,5.02,11.57,66.5,1978.71,8.42,505.3,24.41,"103,667.48",56.27,"11,544.11",9.94,,12.05,,8.24%,0.99,10.22,8.35%,4.30%,4.06%
1978-10,100.6,5.04,11.82,67.1,1978.79,8.64,484.88,24.28,"99,892.36",56.99,"11,740.13",9.53,,11.57,,8.48%,1,10.05,9.13%,4.64%,4.49%
1978-11,94.71,5.05,12.08,67.4,1978.87,8.81,454.46,24.25,"94,041.49",57.95,"11,991.46",8.93,,10.84,,9.04%,0.99,9.97,9.56%,4.68%,4.87%
1978-12,96.11,5.07,12.33,67.7,1978.96,9.01,459.13,24.22,"95,426.38",58.9,"12,242.30",9.01,,10.95,,8.75%,1,9.87,9.63%,4.75%,4.88%
1979-01,99.71,5.11,12.65,68.3,1979.04,9.1,472.15,24.21,"98,550.43",59.92,"12,506.15",9.26,,11.26,,8.43%,1.01,9.8,9.60%,4.87%,4.73%
1979-02,98.23,5.16,12.98,69.1,1979.12,9.1,459.75,24.14,"96,383.43",60.74,"12,732.76",9,,10.96,,8.80%,1.01,9.76,10.16%,4.89%,5.27%
1979-03,100.1,5.2,13.3,69.8,1979.21,9.12,463.81,24.09,"97,654.20",61.62,"12,975.03",9.07,,11.05,,8.72%,1,9.72,9.93%,4.82%,5.11%
1979-04,102.1,5.25,13.53,70.6,1979.29,9.18,467.71,24.03,"98,898.37",61.96,"13,102.53",9.13,,11.13,,8.65%,1,9.65,10.11%,5.04%,5.07%
1979-05,99.73,5.29,13.75,71.5,1979.37,9.25,451.1,23.94,"95,808.61",62.21,"13,212.52",8.79,,10.73,,9.11%,1.03,9.55,10.84%,5.38%,5.46%
1979-06,101.7,5.34,13.98,72.3,1979.46,8.91,454.93,23.89,"97,042.86",62.54,"13,339.81",8.85,,10.81,,9.43%,1,9.73,11.04%,5.64%,5.41%
1979-07,102.7,5.4,14.2,73.1,1979.54,8.95,454.37,23.88,"97,349.02",62.81,"13,457.01",8.83,,10.78,,9.48%,1,9.67,11.29%,5.93%,5.35%
1979-08,107.4,5.45,14.41,73.8,1979.62,9.03,470.66,23.9,"101,265.20",63.16,"13,590.00",9.13,,11.16,,9.07%,0.99,9.6,11.34%,6.00%,5.34%
1979-09,108.6,5.51,14.63,74.6,1979.71,9.33,470.81,23.89,"101,726.86",63.43,"13,704.09",9.11,,11.14,,8.88%,0.95,9.39,11.31%,6.22%,5.09%
1979-10,104.5,5.56,14.71,75.2,1979.79,10.3,449.42,23.9,"97,535.62",63.25,"13,726.58",8.68,,10.62,,8.48%,0.99,8.82,11.75%,7.03%,4.72%
1979-11,103.7,5.6,14.78,75.9,1979.87,10.65,441.87,23.88,"96,328.09",62.99,"13,732.37",8.52,,10.43,,8.39%,1.02,8.63,11.66%,7.41%,4.25%
